year,round,driver,drivernumber,lap_number,tyre_compound
2024,1,RIC,3,49.0,SOFT
2024,1,RIC,3,50.0,SOFT
2024,1,RIC,3,51.0,SOFT
2024,1,RIC,3,52.0,SOFT
2024,1,RIC,3,53.0,SOFT
2024,1,RIC,3,54.0,SOFT
2024,1,RIC,3,55.0,SOFT
2024,1,RIC,3,56.0,SOFT
2024,1,TSU,22,1.0,SOFT
2024,1,TSU,22,2.0,SOFT
2024,1,TSU,22,3.0,SOFT
2024,1,TSU,22,4.0,SOFT
2024,1,TSU,22,5.0,SOFT
2024,1,TSU,22,6.0,SOFT
2024,1,TSU,22,7.0,SOFT
2024,1,TSU,22,8.0,SOFT
2024,1,TSU,22,9.0,SOFT
2024,1,TSU,22,10.0,SOFT
2024,1,TSU,22,11.0,SOFT
2024,1,TSU,22,12.0,SOFT
2024,1,TSU,22,13.0,SOFT
2024,1,TSU,22,14.0,SOFT
2024,1,TSU,22,15.0,HARD
2024,1,TSU,22,16.0,HARD
2024,1,TSU,22,17.0,HARD
2024,1,TSU,22,18.0,HARD
2024,1,TSU,22,19.0,HARD
2024,1,TSU,22,20.0,HARD
2024,1,TSU,22,21.0,HARD
2024,1,TSU,22,22.0,HARD
2024,1,TSU,22,23.0,HARD
2024,1,TSU,22,24.0,HARD
2024,1,TSU,22,25.0,HARD
2024,1,TSU,22,26.0,HARD
2024,1,TSU,22,27.0,HARD
2024,1,TSU,22,28.0,HARD
2024,1,TSU,22,29.0,HARD
2024,1,TSU,22,30.0,HARD
2024,1,TSU,22,31.0,HARD
2024,1,TSU,22,32.0,HARD
2024,1,TSU,22,33.0,HARD
2024,1,TSU,22,34.0,HARD
2024,1,TSU,22,35.0,HARD
2024,1,TSU,22,36.0,HARD
2024,1,TSU,22,37.0,HARD
2024,1,TSU,22,38.0,HARD
2024,1,TSU,22,39.0,HARD
2024,1,TSU,22,40.0,HARD
2024,1,TSU,22,41.0,HARD
2024,1,TSU,22,42.0,HARD
2024,1,TSU,22,43.0,HARD
2024,1,TSU,22,44.0,HARD
2024,1,TSU,22,45.0,HARD
2024,1,TSU,22,46.0,HARD
2024,1,TSU,22,47.0,HARD
2024,1,TSU,22,48.0,HARD
2024,1,TSU,22,49.0,HARD
2024,1,TSU,22,50.0,HARD
2024,1,TSU,22,51.0,HARD
2024,1,TSU,22,52.0,HARD
2024,1,TSU,22,53.0,HARD
2024,1,TSU,22,54.0,HARD
2024,1,TSU,22,55.0,HARD
2024,1,TSU,22,56.0,HARD
2024,1,ALB,23,1.0,SOFT
2024,1,ALB,23,2.0,SOFT
2024,1,ALB,23,3.0,SOFT
2024,1,ALB,23,4.0,SOFT
2024,1,ALB,23,5.0,SOFT
2024,1,ALB,23,6.0,SOFT
2024,1,ALB,23,7.0,SOFT
2024,1,ALB,23,8.0,SOFT
2024,1,ALB,23,9.0,SOFT
2024,1,ALB,23,10.0,SOFT
2024,1,ALB,23,11.0,SOFT
2024,1,ALB,23,12.0,SOFT
2024,1,ALB,23,13.0,SOFT
2024,1,ALB,23,14.0,SOFT
2024,1,ALB,23,15.0,SOFT
2024,1,ALB,23,16.0,HARD
2024,1,ALB,23,17.0,HARD
2024,1,ALB,23,18.0,HARD
2024,1,ALB,23,19.0,HARD
2024,1,ALB,23,20.0,HARD
2024,1,ALB,23,21.0,HARD
2024,1,ALB,23,22.0,HARD
2024,1,ALB,23,23.0,HARD
2024,1,ALB,23,24.0,HARD
2024,1,ALB,23,25.0,HARD
2024,1,ALB,23,26.0,HARD
2024,1,ALB,23,27.0,HARD
2024,1,ALB,23,28.0,HARD
2024,1,ALB,23,29.0,HARD
2024,1,ALB,23,30.0,HARD
2024,1,ALB,23,31.0,HARD
2024,1,ALB,23,32.0,HARD
2024,1,ALB,23,33.0,HARD
2024,1,ALB,23,34.0,HARD
2024,1,ALB,23,35.0,HARD
2024,1,ALB,23,36.0,HARD
2024,1,ALB,23,37.0,HARD
2024,1,ALB,23,38.0,HARD
2024,1,ALB,23,39.0,HARD
2024,1,ALB,23,40.0,HARD
2024,1,ALB,23,41.0,HARD
2024,1,ALB,23,42.0,HARD
2024,1,ALB,23,43.0,HARD
2024,1,ALB,23,44.0,HARD
2024,1,ALB,23,45.0,HARD
2024,1,ALB,23,46.0,HARD
2024,1,ALB,23,47.0,HARD
2024,1,ALB,23,48.0,HARD
2024,1,ALB,23,49.0,HARD
2024,1,ALB,23,50.0,HARD
2024,1,ALB,23,51.0,HARD
2024,1,ALB,23,52.0,HARD
2024,1,ALB,23,53.0,HARD
2024,1,ALB,23,54.0,HARD
2024,1,ALB,23,55.0,HARD
2024,1,ALB,23,56.0,HARD
2024,1,HUL,27,1.0,SOFT
2024,1,HUL,27,2.0,HARD
2024,1,HUL,27,3.0,HARD
2024,1,HUL,27,4.0,HARD
2024,1,HUL,27,5.0,HARD
2024,1,HUL,27,6.0,HARD
2024,1,HUL,27,7.0,HARD
2024,1,HUL,27,8.0,HARD
2024,1,HUL,27,9.0,HARD
2024,1,HUL,27,10.0,HARD
2024,1,HUL,27,11.0,HARD
2024,1,HUL,27,12.0,HARD
2024,1,HUL,27,13.0,HARD
2024,1,HUL,27,14.0,HARD
2024,1,HUL,27,15.0,HARD
2024,1,HUL,27,16.0,HARD
2024,1,HUL,27,17.0,HARD
2024,1,HUL,27,18.0,HARD
2024,1,HUL,27,19.0,HARD
2024,1,HUL,27,20.0,HARD
2024,1,HUL,27,21.0,HARD
2024,1,HUL,27,22.0,HARD
2024,1,HUL,27,23.0,HARD
2024,1,HUL,27,24.0,HARD
2024,1,HUL,27,25.0,HARD
2024,1,HUL,27,26.0,HARD
2024,1,HUL,27,27.0,HARD
2024,1,HUL,27,28.0,HARD
2024,1,HUL,27,29.0,HARD
2024,1,HUL,27,30.0,HARD
2024,1,HUL,27,31.0,HARD
2024,1,HUL,27,32.0,HARD
2024,1,HUL,27,33.0,HARD
2024,1,HUL,27,34.0,HARD
2024,1,HUL,27,35.0,HARD
2024,1,HUL,27,36.0,HARD
2024,1,HUL,27,37.0,HARD
2024,1,HUL,27,38.0,HARD
2024,1,HUL,27,39.0,HARD
2024,1,HUL,27,40.0,HARD
2024,1,HUL,27,41.0,HARD
2024,1,HUL,27,42.0,SOFT
2024,1,HUL,27,43.0,SOFT
2024,1,HUL,27,44.0,SOFT
2024,1,HUL,27,45.0,SOFT
2024,1,HUL,27,46.0,SOFT
2024,1,HUL,27,47.0,SOFT
2024,1,HUL,27,48.0,SOFT
2024,1,HUL,27,49.0,SOFT
2024,1,HUL,27,50.0,SOFT
2024,1,HUL,27,51.0,SOFT
2024,1,HUL,27,52.0,SOFT
2024,1,HUL,27,53.0,SOFT
2024,1,HUL,27,54.0,SOFT
2024,1,HUL,27,55.0,SOFT
2024,1,HUL,27,56.0,SOFT
2024,1,OCO,31,1.0,SOFT
2024,1,OCO,31,2.0,SOFT
2024,1,OCO,31,3.0,SOFT
2024,1,OCO,31,4.0,SOFT
2024,1,OCO,31,5.0,SOFT
2024,1,OCO,31,6.0,SOFT
2024,1,OCO,31,7.0,SOFT
2024,1,OCO,31,8.0,SOFT
2024,1,OCO,31,9.0,SOFT
2024,1,OCO,31,10.0,SOFT
2024,1,OCO,31,11.0,HARD
2024,1,OCO,31,12.0,HARD
2024,1,OCO,31,13.0,HARD
2024,1,OCO,31,14.0,HARD
2024,1,OCO,31,15.0,HARD
2024,1,OCO,31,16.0,HARD
2024,1,OCO,31,17.0,HARD
2024,1,OCO,31,18.0,HARD
2024,1,OCO,31,19.0,HARD
2024,1,OCO,31,20.0,HARD
2024,1,OCO,31,21.0,HARD
2024,1,OCO,31,22.0,HARD
2024,1,OCO,31,23.0,HARD
2024,1,OCO,31,24.0,HARD
2024,1,OCO,31,25.0,HARD
2024,1,OCO,31,26.0,HARD
2024,1,OCO,31,27.0,HARD
2024,1,OCO,31,28.0,HARD
2024,1,OCO,31,29.0,HARD
2024,1,OCO,31,30.0,HARD
2024,1,OCO,31,31.0,HARD
2024,1,OCO,31,32.0,HARD
2024,1,OCO,31,33.0,HARD
2024,1,OCO,31,34.0,HARD
2024,1,OCO,31,35.0,HARD
2024,1,OCO,31,36.0,HARD
2024,1,OCO,31,37.0,HARD
2024,1,OCO,31,38.0,HARD
2024,1,OCO,31,39.0,HARD
2024,1,OCO,31,40.0,HARD
2024,1,OCO,31,41.0,HARD
2024,1,OCO,31,42.0,HARD
2024,1,OCO,31,43.0,HARD
2024,1,OCO,31,44.0,HARD
2024,1,OCO,31,45.0,HARD
2024,1,OCO,31,46.0,HARD
2024,1,OCO,31,47.0,HARD
2024,1,OCO,31,48.0,HARD
2024,1,OCO,31,49.0,HARD
2024,1,OCO,31,50.0,HARD
2024,1,OCO,31,51.0,HARD
2024,1,OCO,31,52.0,HARD
2024,1,OCO,31,53.0,HARD
2024,1,OCO,31,54.0,HARD
2024,1,OCO,31,55.0,HARD
2024,1,OCO,31,56.0,HARD
2024,1,GAS,10,1.0,SOFT
2024,1,GAS,10,2.0,SOFT
2024,1,GAS,10,3.0,SOFT
2024,1,GAS,10,4.0,SOFT
2024,1,GAS,10,5.0,SOFT
2024,1,GAS,10,6.0,SOFT
2024,1,GAS,10,7.0,SOFT
2024,1,GAS,10,8.0,SOFT
2024,1,GAS,10,9.0,SOFT
2024,1,GAS,10,10.0,SOFT
2024,1,GAS,10,11.0,SOFT
2024,1,GAS,10,12.0,SOFT
2024,1,GAS,10,13.0,HARD
2024,1,GAS,10,14.0,HARD
2024,1,GAS,10,15.0,HARD
2024,1,GAS,10,16.0,HARD
2024,1,GAS,10,17.0,HARD
2024,1,GAS,10,18.0,HARD
2024,1,GAS,10,19.0,HARD
2024,1,GAS,10,20.0,HARD
2024,1,GAS,10,21.0,HARD
2024,1,GAS,10,22.0,HARD
2024,1,GAS,10,23.0,HARD
2024,1,GAS,10,24.0,HARD
2024,1,GAS,10,25.0,HARD
2024,1,GAS,10,26.0,HARD
2024,1,GAS,10,27.0,HARD
2024,1,GAS,10,28.0,HARD
2024,1,GAS,10,29.0,HARD
2024,1,GAS,10,30.0,HARD
2024,1,GAS,10,31.0,HARD
2024,1,GAS,10,32.0,HARD
2024,1,GAS,10,33.0,HARD
2024,1,GAS,10,34.0,HARD
2024,1,GAS,10,35.0,HARD
2024,1,GAS,10,36.0,HARD
2024,1,GAS,10,37.0,HARD
2024,1,GAS,10,38.0,HARD
2024,1,GAS,10,39.0,HARD
2024,1,GAS,10,40.0,HARD
2024,1,GAS,10,41.0,HARD
2024,1,GAS,10,42.0,HARD
2024,1,GAS,10,43.0,HARD
2024,1,GAS,10,44.0,SOFT
2024,1,GAS,10,45.0,SOFT
2024,1,GAS,10,46.0,SOFT
2024,1,GAS,10,47.0,SOFT
2024,1,GAS,10,48.0,SOFT
2024,1,GAS,10,49.0,SOFT
2024,1,GAS,10,50.0,SOFT
2024,1,GAS,10,51.0,SOFT
2024,1,GAS,10,52.0,SOFT
2024,1,GAS,10,53.0,SOFT
2024,1,GAS,10,54.0,SOFT
2024,1,GAS,10,55.0,SOFT
2024,1,GAS,10,56.0,SOFT
2024,1,BOT,77,1.0,SOFT
2024,1,BOT,77,2.0,SOFT
2024,1,BOT,77,3.0,SOFT
2024,1,BOT,77,4.0,SOFT
2024,1,BOT,77,5.0,SOFT
2024,1,BOT,77,6.0,SOFT
2024,1,BOT,77,7.0,SOFT
2024,1,BOT,77,8.0,SOFT
2024,1,BOT,77,9.0,SOFT
2024,1,BOT,77,10.0,SOFT
2024,1,BOT,77,11.0,SOFT
2024,1,BOT,77,12.0,SOFT
2024,1,BOT,77,13.0,HARD
2024,1,BOT,77,14.0,HARD
2024,1,BOT,77,15.0,HARD
2024,1,BOT,77,16.0,HARD
2024,1,BOT,77,17.0,HARD
2024,1,BOT,77,18.0,HARD
2024,1,BOT,77,19.0,HARD
2024,1,BOT,77,20.0,HARD
2024,1,BOT,77,21.0,HARD
2024,1,BOT,77,22.0,HARD
2024,1,BOT,77,23.0,HARD
2024,1,BOT,77,24.0,HARD
2024,1,BOT,77,25.0,HARD
2024,1,BOT,77,26.0,HARD
2024,1,BOT,77,27.0,HARD
2024,1,BOT,77,28.0,HARD
2024,1,BOT,77,29.0,HARD
2024,1,BOT,77,30.0,HARD
2024,1,BOT,77,31.0,HARD
2024,1,BOT,77,32.0,HARD
2024,1,BOT,77,33.0,HARD
2024,1,BOT,77,34.0,HARD
2024,1,BOT,77,35.0,HARD
2024,1,BOT,77,36.0,HARD
2024,1,BOT,77,37.0,HARD
2024,1,BOT,77,38.0,HARD
2024,1,BOT,77,39.0,HARD
2024,1,BOT,77,40.0,HARD
2024,1,BOT,77,41.0,HARD
2024,1,BOT,77,42.0,HARD
2024,1,BOT,77,43.0,HARD
2024,1,BOT,77,44.0,HARD
2024,1,BOT,77,45.0,HARD
2024,1,BOT,77,46.0,HARD
2024,1,BOT,77,47.0,HARD
2024,1,BOT,77,48.0,HARD
2024,1,BOT,77,49.0,HARD
2024,1,BOT,77,50.0,HARD
2024,1,BOT,77,51.0,HARD
2024,1,BOT,77,52.0,HARD
2024,1,BOT,77,53.0,HARD
2024,1,BOT,77,54.0,HARD
2024,1,BOT,77,55.0,HARD
2024,1,BOT,77,56.0,HARD
2024,1,SAR,2,1.0,SOFT
2024,1,SAR,2,2.0,SOFT
2024,1,SAR,2,3.0,SOFT
2024,1,SAR,2,4.0,SOFT
2024,1,SAR,2,5.0,SOFT
2024,1,SAR,2,6.0,SOFT
2024,1,SAR,2,7.0,SOFT
2024,1,SAR,2,8.0,SOFT
2024,1,SAR,2,9.0,SOFT
2024,1,SAR,2,10.0,SOFT
2024,1,SAR,2,11.0,HARD
2024,1,SAR,2,12.0,HARD
2024,1,SAR,2,13.0,HARD
2024,1,SAR,2,14.0,HARD
2024,1,SAR,2,15.0,HARD
2024,1,SAR,2,16.0,HARD
2024,1,SAR,2,17.0,HARD
2024,1,SAR,2,18.0,HARD
2024,1,SAR,2,19.0,HARD
2024,1,SAR,2,20.0,HARD
2024,1,SAR,2,21.0,HARD
2024,1,SAR,2,22.0,HARD
2024,1,SAR,2,23.0,HARD
2024,1,SAR,2,24.0,HARD
2024,1,SAR,2,25.0,HARD
2024,1,SAR,2,26.0,HARD
2024,1,SAR,2,27.0,HARD
2024,1,SAR,2,28.0,HARD
2024,1,SAR,2,29.0,HARD
2024,1,SAR,2,30.0,HARD
2024,1,SAR,2,31.0,HARD
2024,1,SAR,2,32.0,HARD
2024,1,SAR,2,33.0,HARD
2024,1,SAR,2,34.0,HARD
2024,1,SAR,2,35.0,HARD
2024,1,SAR,2,36.0,HARD
2024,1,SAR,2,37.0,HARD
2024,1,SAR,2,38.0,HARD
2024,1,SAR,2,39.0,HARD
2024,1,SAR,2,40.0,HARD
2024,1,SAR,2,41.0,SOFT
2024,1,SAR,2,42.0,SOFT
2024,1,SAR,2,43.0,SOFT
2024,1,SAR,2,44.0,SOFT
2024,1,SAR,2,45.0,SOFT
2024,1,SAR,2,46.0,SOFT
2024,1,SAR,2,47.0,SOFT
2024,1,SAR,2,48.0,SOFT
2024,1,SAR,2,49.0,SOFT
2024,1,SAR,2,50.0,SOFT
2024,1,SAR,2,51.0,SOFT
2024,1,SAR,2,52.0,SOFT
2024,1,SAR,2,53.0,SOFT
2024,1,SAR,2,54.0,SOFT
2024,1,SAR,2,55.0,SOFT
2024,2,VER,1,1.0,MEDIUM
2024,2,VER,1,2.0,MEDIUM
2024,2,VER,1,3.0,MEDIUM
2024,2,VER,1,4.0,MEDIUM
2024,2,VER,1,5.0,MEDIUM
2024,2,VER,1,6.0,MEDIUM
2024,2,VER,1,7.0,MEDIUM
2024,2,VER,1,8.0,HARD
2024,2,VER,1,9.0,HARD
2024,2,VER,1,10.0,HARD
2024,2,VER,1,11.0,HARD
2024,2,VER,1,12.0,HARD
2024,2,VER,1,13.0,HARD
2024,2,VER,1,14.0,HARD
2024,2,VER,1,15.0,HARD
2024,2,VER,1,16.0,HARD
2024,2,VER,1,17.0,HARD
2024,2,VER,1,18.0,HARD
2024,2,VER,1,19.0,HARD
2024,2,VER,1,20.0,HARD
2024,2,VER,1,21.0,HARD
2024,2,VER,1,22.0,HARD
2024,2,VER,1,23.0,HARD
2024,2,VER,1,24.0,HARD
2024,2,VER,1,25.0,HARD
2024,2,VER,1,26.0,HARD
2024,2,VER,1,27.0,HARD
2024,2,VER,1,28.0,HARD
2024,2,VER,1,29.0,HARD
2024,2,VER,1,30.0,HARD
2024,2,VER,1,31.0,HARD
2024,2,VER,1,32.0,HARD
2024,2,VER,1,33.0,HARD
2024,2,VER,1,34.0,HARD
2024,2,VER,1,35.0,HARD
2024,2,VER,1,36.0,HARD
2024,2,VER,1,37.0,HARD
2024,2,VER,1,38.0,HARD
2024,2,VER,1,39.0,HARD
2024,2,VER,1,40.0,HARD
2024,2,VER,1,41.0,HARD
2024,2,VER,1,42.0,HARD
2024,2,VER,1,43.0,HARD
2024,2,VER,1,44.0,HARD
2024,2,VER,1,45.0,HARD
2024,2,VER,1,46.0,HARD
2024,2,VER,1,47.0,HARD
2024,2,VER,1,48.0,HARD
2024,2,VER,1,49.0,HARD
2024,2,VER,1,50.0,HARD
2024,2,GAS,10,1.0,MEDIUM
2024,2,PER,11,1.0,MEDIUM
2024,2,PER,11,2.0,MEDIUM
2024,2,PER,11,3.0,MEDIUM
2024,2,PER,11,4.0,MEDIUM
2024,2,PER,11,5.0,MEDIUM
2024,2,PER,11,6.0,MEDIUM
2024,2,PER,11,7.0,MEDIUM
2024,2,PER,11,8.0,HARD
2024,2,PER,11,9.0,HARD
2024,2,PER,11,10.0,HARD
2024,2,PER,11,11.0,HARD
2024,2,PER,11,12.0,HARD
2024,2,PER,11,13.0,HARD
2024,2,PER,11,14.0,HARD
2024,2,PER,11,15.0,HARD
2024,2,PER,11,16.0,HARD
2024,2,PER,11,17.0,HARD
2024,2,PER,11,18.0,HARD
2024,2,PER,11,19.0,HARD
2024,2,PER,11,20.0,HARD
2024,2,PER,11,21.0,HARD
2024,2,PER,11,22.0,HARD
2024,2,PER,11,23.0,HARD
2024,2,PER,11,24.0,HARD
2024,2,PER,11,25.0,HARD
2024,2,PER,11,26.0,HARD
2024,2,PER,11,27.0,HARD
2024,2,PER,11,28.0,HARD
2024,2,PER,11,29.0,HARD
2024,2,PER,11,30.0,HARD
2024,2,PER,11,31.0,HARD
2024,2,PER,11,32.0,HARD
2024,2,PER,11,33.0,HARD
2024,2,PER,11,34.0,HARD
2024,2,PER,11,35.0,HARD
2024,2,PER,11,36.0,HARD
2024,2,PER,11,37.0,HARD
2024,2,PER,11,38.0,HARD
2024,2,PER,11,39.0,HARD
2024,2,PER,11,40.0,HARD
2024,2,PER,11,41.0,HARD
2024,2,PER,11,42.0,HARD
2024,2,PER,11,43.0,HARD
2024,2,PER,11,44.0,HARD
2024,2,PER,11,45.0,HARD
2024,2,PER,11,46.0,HARD
2024,2,PER,11,47.0,HARD
2024,2,PER,11,48.0,HARD
2024,2,PER,11,49.0,HARD
2024,2,PER,11,50.0,HARD
2024,2,ALO,14,1.0,MEDIUM
2024,2,ALO,14,2.0,MEDIUM
2024,2,ALO,14,3.0,MEDIUM
2024,2,ALO,14,4.0,MEDIUM
2024,2,ALO,14,5.0,MEDIUM
2024,2,ALO,14,6.0,MEDIUM
2024,2,ALO,14,7.0,MEDIUM
2024,2,ALO,14,8.0,HARD
2024,2,ALO,14,9.0,HARD
2024,2,ALO,14,10.0,HARD
2024,2,ALO,14,11.0,HARD
2024,2,ALO,14,12.0,HARD
2024,2,ALO,14,13.0,HARD
2024,2,ALO,14,14.0,HARD
2024,2,ALO,14,15.0,HARD
2024,2,ALO,14,16.0,HARD
2024,2,ALO,14,17.0,HARD
2024,2,ALO,14,18.0,HARD
2024,2,ALO,14,19.0,HARD
2024,2,ALO,14,20.0,HARD
2024,2,ALO,14,21.0,HARD
2024,2,ALO,14,22.0,HARD
2024,2,ALO,14,23.0,HARD
2024,2,ALO,14,24.0,HARD
2024,2,ALO,14,25.0,HARD
2024,2,ALO,14,26.0,HARD
2024,2,ALO,14,27.0,HARD
2024,2,ALO,14,28.0,HARD
2024,2,ALO,14,29.0,HARD
2024,2,ALO,14,30.0,HARD
2024,2,ALO,14,31.0,HARD
2024,2,ALO,14,32.0,HARD
2024,2,ALO,14,33.0,HARD
2024,2,ALO,14,34.0,HARD
2024,2,ALO,14,35.0,HARD
2024,2,ALO,14,36.0,HARD
2024,2,ALO,14,37.0,HARD
2024,2,ALO,14,38.0,HARD
2024,2,ALO,14,39.0,HARD
2024,2,ALO,14,40.0,HARD
2024,2,ALO,14,41.0,HARD
2024,2,ALO,14,42.0,HARD
2024,2,ALO,14,43.0,HARD
2024,2,ALO,14,44.0,HARD
2024,2,ALO,14,45.0,HARD
2024,2,ALO,14,46.0,HARD
2024,2,ALO,14,47.0,HARD
2024,2,ALO,14,48.0,HARD
2024,2,ALO,14,49.0,HARD
2024,2,ALO,14,50.0,HARD
2024,2,LEC,16,1.0,MEDIUM
2024,2,LEC,16,2.0,MEDIUM
2024,2,LEC,16,3.0,MEDIUM
2024,2,LEC,16,4.0,MEDIUM
2024,2,LEC,16,5.0,MEDIUM
2024,2,LEC,16,6.0,MEDIUM
2024,2,LEC,16,7.0,MEDIUM
2024,2,LEC,16,8.0,HARD
2024,2,LEC,16,9.0,HARD
2024,2,LEC,16,10.0,HARD
2024,2,LEC,16,11.0,HARD
2024,2,LEC,16,12.0,HARD
2024,2,LEC,16,13.0,HARD
2024,2,LEC,16,14.0,HARD
2024,2,LEC,16,15.0,HARD
2024,2,LEC,16,16.0,HARD
2024,2,LEC,16,17.0,HARD
2024,2,LEC,16,18.0,HARD
2024,2,LEC,16,19.0,HARD
2024,2,LEC,16,20.0,HARD
2024,2,LEC,16,21.0,HARD
2024,2,LEC,16,22.0,HARD
2024,2,LEC,16,23.0,HARD
2024,2,LEC,16,24.0,HARD
2024,2,LEC,16,25.0,HARD
2024,2,LEC,16,26.0,HARD
2024,2,LEC,16,27.0,HARD
2024,2,LEC,16,28.0,HARD
2024,2,LEC,16,29.0,HARD
2024,2,LEC,16,30.0,HARD
2024,2,LEC,16,31.0,HARD
2024,2,LEC,16,32.0,HARD
2024,2,LEC,16,33.0,HARD
2024,2,LEC,16,34.0,HARD
2024,2,LEC,16,35.0,HARD
2024,2,LEC,16,36.0,HARD
2024,2,LEC,16,37.0,HARD
2024,2,LEC,16,38.0,HARD
2024,2,LEC,16,39.0,HARD
2024,2,LEC,16,40.0,HARD
2024,2,LEC,16,41.0,HARD
2024,2,LEC,16,42.0,HARD
2024,2,LEC,16,43.0,HARD
2024,2,LEC,16,44.0,HARD
2024,2,LEC,16,45.0,HARD
2024,2,LEC,16,46.0,HARD
2024,2,LEC,16,47.0,HARD
2024,2,LEC,16,48.0,HARD
2024,2,LEC,16,49.0,HARD
2024,2,LEC,16,50.0,HARD
2024,2,STR,18,1.0,MEDIUM
2024,2,STR,18,2.0,MEDIUM
2024,2,STR,18,3.0,MEDIUM
2024,2,STR,18,4.0,MEDIUM
2024,2,STR,18,5.0,MEDIUM
2024,2,STR,18,6.0,MEDIUM
2024,2,SAR,2,1.0,MEDIUM
2024,2,SAR,2,2.0,MEDIUM
2024,2,SAR,2,3.0,MEDIUM
2024,2,SAR,2,4.0,MEDIUM
2024,2,SAR,2,5.0,MEDIUM
2024,2,SAR,2,6.0,MEDIUM
2024,2,SAR,2,7.0,MEDIUM
2024,2,SAR,2,8.0,HARD
2024,2,SAR,2,9.0,HARD
2024,2,SAR,2,10.0,HARD
2024,2,SAR,2,11.0,HARD
2024,2,SAR,2,12.0,HARD
2024,2,SAR,2,13.0,HARD
2024,2,SAR,2,14.0,HARD
2024,2,SAR,2,15.0,HARD
2024,2,SAR,2,16.0,HARD
2024,2,SAR,2,17.0,HARD
2024,2,SAR,2,18.0,HARD
2024,2,SAR,2,19.0,HARD
2024,2,SAR,2,20.0,HARD
2024,2,SAR,2,21.0,HARD
2024,2,SAR,2,22.0,HARD
2024,2,SAR,2,23.0,HARD
2024,2,SAR,2,24.0,HARD
2024,2,SAR,2,25.0,HARD
2024,2,SAR,2,26.0,HARD
2024,2,SAR,2,27.0,HARD
2024,2,SAR,2,28.0,HARD
2024,2,SAR,2,29.0,HARD
2024,2,SAR,2,30.0,HARD
2024,2,SAR,2,31.0,HARD
2024,2,SAR,2,32.0,HARD
2024,2,SAR,2,33.0,HARD
2024,2,SAR,2,34.0,HARD
2024,2,SAR,2,35.0,HARD
2024,2,SAR,2,36.0,HARD
2024,2,SAR,2,37.0,HARD
2024,2,SAR,2,38.0,HARD
2024,2,SAR,2,39.0,HARD
2024,2,SAR,2,40.0,HARD
2024,2,SAR,2,41.0,HARD
2024,2,SAR,2,42.0,HARD
2024,2,SAR,2,43.0,HARD
2024,2,SAR,2,44.0,HARD
2024,2,SAR,2,45.0,HARD
2024,2,SAR,2,46.0,HARD
2024,2,SAR,2,47.0,HARD
2024,2,SAR,2,48.0,HARD
2024,2,SAR,2,49.0,HARD
2024,2,MAG,20,1.0,MEDIUM
2024,2,MAG,20,2.0,MEDIUM
2024,2,MAG,20,3.0,MEDIUM
2024,2,MAG,20,4.0,MEDIUM
2024,2,MAG,20,5.0,MEDIUM
2024,2,MAG,20,6.0,MEDIUM
2024,2,MAG,20,7.0,MEDIUM
2024,2,MAG,20,8.0,HARD
2024,2,MAG,20,9.0,HARD
2024,2,MAG,20,10.0,HARD
2024,2,MAG,20,11.0,HARD
2024,2,MAG,20,12.0,HARD
2024,2,MAG,20,13.0,HARD
2024,2,MAG,20,14.0,HARD
2024,2,MAG,20,15.0,HARD
2024,2,MAG,20,16.0,HARD
2024,2,MAG,20,17.0,HARD
2024,2,MAG,20,18.0,HARD
2024,2,MAG,20,19.0,HARD
2024,2,MAG,20,20.0,HARD
2024,2,MAG,20,21.0,HARD
2024,2,MAG,20,22.0,HARD
2024,2,MAG,20,23.0,HARD
2024,2,MAG,20,24.0,HARD
2024,2,MAG,20,25.0,HARD
2024,2,MAG,20,26.0,HARD
2024,2,MAG,20,27.0,HARD
2024,2,MAG,20,28.0,HARD
2024,2,MAG,20,29.0,HARD
2024,2,MAG,20,30.0,HARD
2024,2,MAG,20,31.0,HARD
2024,2,MAG,20,32.0,HARD
2024,2,MAG,20,33.0,HARD
2024,2,MAG,20,34.0,HARD
2024,2,MAG,20,35.0,HARD
2024,2,MAG,20,36.0,HARD
2024,2,MAG,20,37.0,HARD
2024,2,MAG,20,38.0,HARD
2024,2,MAG,20,39.0,HARD
2024,2,MAG,20,40.0,HARD
2024,2,MAG,20,41.0,HARD
2024,2,MAG,20,42.0,HARD
2024,2,MAG,20,43.0,HARD
2024,2,MAG,20,44.0,HARD
2024,2,MAG,20,45.0,HARD
2024,2,MAG,20,46.0,HARD
2024,2,MAG,20,47.0,HARD
2024,2,MAG,20,48.0,HARD
2024,2,MAG,20,49.0,HARD
2024,2,MAG,20,50.0,HARD
2024,2,TSU,22,1.0,MEDIUM
2024,2,TSU,22,2.0,MEDIUM
2024,2,TSU,22,3.0,MEDIUM
2024,2,TSU,22,4.0,MEDIUM
2024,2,TSU,22,5.0,MEDIUM
2024,2,TSU,22,6.0,MEDIUM
2024,2,TSU,22,7.0,MEDIUM
2024,2,TSU,22,8.0,HARD
2024,2,TSU,22,9.0,HARD
2024,2,TSU,22,10.0,HARD
2024,2,TSU,22,11.0,HARD
2024,2,TSU,22,12.0,HARD
2024,2,TSU,22,13.0,HARD
2024,2,TSU,22,14.0,HARD
2024,2,TSU,22,15.0,HARD
2024,2,TSU,22,16.0,HARD
2024,2,TSU,22,17.0,HARD
2024,2,TSU,22,18.0,HARD
2024,2,TSU,22,19.0,HARD
2024,2,TSU,22,20.0,HARD
